year_value,site_id,depth_to_gw_ft,depth_to_gw_m,latitude,longitude,data_source,region,pct_cultivated
2007,KSGS.375454101075401,158.59,48.338232,37.91572,-101.1306,USGS,Southern Kansas,
2007,TWDB.0753701,248.77,75.825096,35.16,-102.4886,USGS,Western Texas,
2007,TWDB.1005225,279.34,85.142832,34.97,-102.4381,USGS,Western Texas,
2007,TWDB.1038101,291.69,88.907112,34.46,-102.3522,USGS,Western Texas,
2007,TWDB.1039702,269.4,82.11312,34.38,-102.2336,USGS,Western Texas,
2007,TWDB.1157901,238.65,72.74052,34.03,-101.9056,USGS,Western Texas,
2007,TWDB.2409103,167.08,50.925984,33.8575,-102.9786,USGS,Western Texas,
2007,TWDB.2409801,119.86,36.533328,33.76,-102.9564,USGS,Western Texas,
2007,TWDB.2423701,113.89,34.713672,33.65222,-102.2278,USGS,Western Texas,
2007,TWDB.2453902,150.84,45.976032,33.13833,-102.3808,USGS,Western Texas,
2007,UNLCSD.423037099353801,37.78,11.515344,42.51028,-99.5943,USGS,Central Nebraska,
2007,USGS.335258091152301,32.7,9.96696,33.88238,-91.2582,USGS,Eastern Arkansas,
2007,USGS.340440091231201,43.1,13.13688,34.07647,-91.3878,USGS,Eastern Arkansas,
2007,USGS.342649091251916,100.815,30.728412,34.46473,-91.4209,USGS,Eastern Arkansas,
2007,USGS.345519091505401,96.42,29.388816,34.92182,-91.8482,USGS,Eastern Arkansas,
2007,USGS.350029090265801,28.1,8.56488,35.0071,-90.4491,USGS,Eastern Arkansas,
2007,USGS.373644113411501,221.56,67.531488,37.6122,-113.6883,USGS,Western Utah,
2007,USGS.381901113014102,79.35,24.18588,38.31691,-113.0288,USGS,Western Utah,
2007,USGS.383921112175901,80.25,24.4602,38.65806,-112.1672,USGS,Western Utah,
2007,USGS.390819111530701,24.14,7.357872,39.13857,-111.886,USGS,Western Utah,
2007,USGS.392601112412201,21.05,6.41604,39.43356,-112.6902,USGS,Western Utah,
2007,USGS.400932101404101,91.085,27.762708,40.15888,-101.6785,USGS,Central Nebraska,
2007,USGS.402103099402900,114.305,34.840164,40.35123,-99.674,USGS,Central Nebraska,
2007,USGS.402408099584800,99.64,30.370272,40.402,-99.9818,USGS,Central Nebraska,
2007,USGS.403235101395501,110.1083333,33.56101999,40.54472,-101.6668,USGS,Central Nebraska,
2007,USGS.403949098182201,117.85,35.92068,40.66362,-98.3064,USGS,Central Nebraska,
2007,USGS.412603099492001,211.36,64.422528,41.43417,-99.8226,USGS,Central Nebraska,
2007,USGS.415754112551301,183.27,55.860696,41.96492,-112.9211,USGS,Southern Idaho,
2007,USGS.433218112191601,589.935,179.812188,43.53824,-112.3219,USGS,Southern Idaho,
2007,USGS.434102112180701,421.4271429,128.4509932,43.68389,-112.3028,USGS,Southern Idaho,
2007,USGS.434657112282201,272.215,82.971132,43.78211,-112.4735,USGS,Southern Idaho,
2007,USSCS.352158090232301,33.05,10.07364,35.36662,-90.3907,USGS,Eastern Arkansas,
2007,USSCS.355018090512401,78.25,23.8506,35.83535,-90.8582,USGS,Eastern Arkansas,
2008,KSGS.371852100505801,252.74,77.035152,37.31502,-100.8505,USGS,Southern Kansas,60.06557747752841
2008,KSGS.372043101363101,232.78,70.951344,37.34495,-101.6104,USGS,Southern Kansas,42.902368703714174
2008,KSGS.372539100142504,83.14,25.341072,37.42949,-100.2434,USGS,Southern Kansas,80.80728136129798
2008,KSGS.373331098033301,18.51,5.641848,37.56096,-98.058,USGS,Southern Kansas,59.20628639267341
2008,KSGS.373607100565301,393.69,119.996712,37.59874,-100.9497,USGS,Southern Kansas,48.148566905986776
2008,KSGS.374111099070401,39.93,12.170664,37.68448,-99.1192,USGS,Southern Kansas,50.398552772909724
2008,KSGS.374125100344101,199.385,60.772548,37.69024,-100.5795,USGS,Southern Kansas,59.24585900842332
2008,KSGS.374747100552101,204.7,62.39256,37.79492,-100.9225,USGS,Southern Kansas,81.92096783311663
2008,KSGS.375145100485701,149.65,45.61332,37.86209,-100.8179,USGS,Southern Kansas,60.31431963367064
2008,KSGS.375454101075401,162.9333333,49.66207999,37.91572,-101.1306,USGS,Southern Kansas,76.33557578155916
2008,TWDB.0753701,249.19,75.953112,35.16,-102.4886,USGS,Western Texas,28.277460568715018
2008,TWDB.1005225,280.15,85.38972,34.97,-102.4381,USGS,Western Texas,85.05285770818023
2008,TWDB.1038101,297.85,90.78468,34.46,-102.3522,USGS,Western Texas,84.1822601616824
2008,TWDB.1039702,273.23,83.280504,34.38,-102.2336,USGS,Western Texas,82.03968568036632
2008,TWDB.1157901,238.51,72.697848,34.03,-101.9056,USGS,Western Texas,78.87952965119565
2008,TWDB.2409103,166.01,50.599848,33.8575,-102.9786,USGS,Western Texas,33.99853015998644
2008,TWDB.2409801,121.18,36.935664,33.76,-102.9564,USGS,Western Texas,44.12346656113969
2008,TWDB.2423701,112.67,34.341816,33.65222,-102.2278,USGS,Western Texas,65.40222737294363
2008,TWDB.2453902,150.77,45.954696,33.13833,-102.3808,USGS,Western Texas,87.70422296342359
2008,UNLCSD.423037099353801,38.43,11.713464,42.51028,-99.5943,USGS,Central Nebraska,56.36836452032337
2008,USGS.335258091152301,32.62,9.942576,33.88238,-91.2582,USGS,Eastern Arkansas,79.88015150658602
2008,USGS.340440091231201,44.17,13.463016,34.07647,-91.3878,USGS,Eastern Arkansas,84.31228447057494
2008,USGS.342649091251916,101.1525,30.831282,34.46473,-91.4209,USGS,Eastern Arkansas,73.7633557578156
2008,USGS.345519091505401,96.3975,29.381958,34.92182,-91.8482,USGS,Eastern Arkansas,6.947820679518345
2008,USGS.350029090265801,28.38,8.650224,35.0071,-90.4491,USGS,Eastern Arkansas,81.67222567697439
2008,USGS.373644113411501,226.02,68.890896,37.6122,-113.6883,USGS,Western Utah,55.282944202611795
2008,USGS.381901113014102,80.3,24.47544,38.31691,-113.0288,USGS,Western Utah,77.43795579173498
2008,USGS.383921112175901,82.33,25.094184,38.65806,-112.1672,USGS,Western Utah,23.393069139012944
2008,USGS.390819111530701,24.33,7.415784,39.13857,-111.886,USGS,Western Utah,60.4160777884561
2008,USGS.392601112412201,25.59,7.799832,39.43356,-112.6902,USGS,Western Utah,25.405619311436485
2008,USGS.400932101404101,93.77,28.581096,40.15888,-101.6785,USGS,Central Nebraska,59.96381932274295
2008,USGS.402103099402900,113.695,34.654236,40.35123,-99.674,USGS,Central Nebraska,78.52337610944656
2008,USGS.402408099584800,97.21,29.629608,40.402,-99.9818,USGS,Central Nebraska,41.67561761546724
2008,USGS.403235101395501,110.7314286,33.75093944,40.54472,-101.6668,USGS,Central Nebraska,77.18356040477133
2008,USGS.403949098182201,118.18,36.021264,40.66362,-98.3064,USGS,Central Nebraska,81.65526598451015
2008,USGS.412603099492001,208.72,63.617856,41.43417,-99.8226,USGS,Central Nebraska,48.19379275255808
2008,USGS.415754112551301,184.42,56.211216,41.96492,-112.9211,USGS,Southern Idaho,52.12278817344112
2008,USGS.433218112191601,591.225,180.20538,43.53824,-112.3219,USGS,Southern Idaho,86.52835095256938
2008,USGS.434102112180701,425.52,129.698496,43.68389,-112.3028,USGS,Southern Idaho,80.6150715133699
2008,USGS.434657112282201,273.22,83.277456,43.78211,-112.4735,USGS,Southern Idaho,37.38481542201368
2008,USSCS.352158090232301,33.55333333,10.227056,35.36662,-90.3907,USGS,Eastern Arkansas,81.44609644411781
2008,USSCS.355018090512401,77.9,23.74392,35.83535,-90.8582,USGS,Eastern Arkansas,91.13008084120075
2009,KSGS.371852100505801,254.04,77.431392,37.31502,-100.8505,USGS,Southern Kansas,75.86070439256035
2009,KSGS.372043101363101,233.46,71.158608,37.34495,-101.6104,USGS,Southern Kansas,47.27796935948895
2009,KSGS.372539100142504,89.28,27.212544,37.42949,-100.2434,USGS,Southern Kansas,82.93289615014982
2009,KSGS.373331098033301,18.34,5.590032,37.56096,-98.058,USGS,Southern Kansas,58.047374074283454
2009,KSGS.373607100565301,396.49,120.850152,37.59874,-100.9497,USGS,Southern Kansas,57.84385776471254
2009,KSGS.374111099070401,38.57,11.756136,37.68448,-99.1192,USGS,Southern Kansas,50.63033523658771
2009,KSGS.374125100344101,205.82,62.733936,37.69024,-100.5795,USGS,Southern Kansas,65.01215444626605
2009,KSGS.374747100552101,211.2,64.37376,37.79492,-100.9225,USGS,Southern Kansas,82.57674260840069
2009,KSGS.375145100485701,154.0,46.9392,37.86209,-100.8179,USGS,Southern Kansas,62.93741873480694
2009,KSGS.375454101075401,170.7025,52.030122,37.91572,-101.1306,USGS,Southern Kansas,76.76522132398665
2009,TWDB.0753701,249.37,76.007976,35.16,-102.4886,USGS,Western Texas,29.798179659675505
2009,TWDB.1005225,284.98,86.861904,34.97,-102.4381,USGS,Western Texas,76.06422070213127
2009,TWDB.1038101,303.89,92.625672,34.46,-102.3522,USGS,Western Texas,85.25072078692973
2009,TWDB.1039702,280.35,85.45068,34.38,-102.2336,USGS,Western Texas,80.6602973599412
2009,TWDB.1157901,243.26,74.145648,34.03,-101.9056,USGS,Western Texas,79.77839335180056
2009,TWDB.2409103,165.19,50.349912,33.8575,-102.9786,USGS,Western Texas,34.456441856521
2009,TWDB.2409801,120.62,36.764976,33.76,-102.9564,USGS,Western Texas,73.83119452767257
2009,TWDB.2423701,114.54,34.911792,33.65222,-102.2278,USGS,Western Texas,58.00780145853355
2009,TWDB.2453902,151.33,46.125384,33.13833,-102.3808,USGS,Western Texas,87.4724404997456
2009,UNLCSD.423037099353801,36.71,11.189208,42.51028,-99.5943,USGS,Central Nebraska,55.88783990050313
2009,USGS.335258091152301,31.9825,9.748266,33.88238,-91.2582,USGS,Eastern Arkansas,80.34936966476342
2009,USGS.340440091231201,41.5,12.6492,34.07647,-91.3878,USGS,Eastern Arkansas,69.35948894793374
2009,USGS.342649091251916,101.3825,30.901386,34.46473,-91.4209,USGS,Eastern Arkansas,74.000791452315
2009,USGS.345519091505401,98.275,29.95422,34.92182,-91.8482,USGS,Eastern Arkansas,3.962914805811521
2009,USGS.350029090265801,27.2,8.29056,35.0071,-90.4491,USGS,Eastern Arkansas,76.38080162813048
2009,USGS.373644113411501,229.97,70.094856,37.6122,-113.6883,USGS,Western Utah,59.59635931935101
2009,USGS.381901113014102,83.9,25.57272,38.31691,-113.0288,USGS,Western Utah,74.69613884334898
2009,USGS.383921112175901,82.8,25.23744,38.65806,-112.1672,USGS,Western Utah,27.169427327717795
2009,USGS.390819111530701,24.84,7.571232,39.13857,-111.886,USGS,Western Utah,63.30487873819888
2009,USGS.392601112412201,25.31,7.714488,39.43356,-112.6902,USGS,Western Utah,24.037537452654192
2009,USGS.400932101404101,93.92,28.626816,40.15888,-101.6785,USGS,Central Nebraska,58.38091469274691
2009,USGS.402103099402900,112.81,34.384488,40.35123,-99.674,USGS,Central Nebraska,80.37198258804908
2009,USGS.402408099584800,97.35,29.67228,40.402,-99.9818,USGS,Central Nebraska,41.7773757702527
2009,USGS.403235101395501,110.4091667,33.65271401,40.54472,-101.6668,USGS,Central Nebraska,73.62767821810165
2009,USGS.403949098182201,116.6,35.53968,40.66362,-98.3064,USGS,Central Nebraska,78.59686811012494
2009,USGS.412603099492001,208.095,63.427356,41.43417,-99.8226,USGS,Central Nebraska,48.9456724518062
2009,USGS.415754112551301,186.38,56.808624,41.96492,-112.9211,USGS,Southern Idaho,55.79173497653909
2009,USGS.433218112191601,592.4425,180.576474,43.53824,-112.3219,USGS,Southern Idaho,84.92283339928768
2009,USGS.434102112180701,426.41,129.969768,43.68389,-112.3028,USGS,Southern Idaho,79.73882073605066
2009,USGS.434657112282201,274.25,83.5914,43.78211,-112.4735,USGS,Southern Idaho,35.575781559161065
2009,USSCS.352158090232301,34.5,10.5156,35.36662,-90.3907,USGS,Eastern Arkansas,79.54095765730115
2009,USSCS.355018090512401,77.5,23.622,35.83535,-90.8582,USGS,Eastern Arkansas,87.84555373395897
2010,KSGS.371852100505801,255.87,77.989176,37.31502,-100.8505,USGS,Southern Kansas,68.83373848154221
2010,KSGS.372043101363101,233.45,71.15556,37.34495,-101.6104,USGS,Southern Kansas,50.17242354005313
2010,KSGS.372539100142504,94.36,28.760928,37.42949,-100.2434,USGS,Southern Kansas,81.40652382836791
2010,KSGS.373331098033301,18.71,5.702808,37.56096,-98.058,USGS,Southern Kansas,60.823110407597945
2010,KSGS.373607100565301,398.76,121.542048,37.59874,-100.9497,USGS,Southern Kansas,59.828141783029
2010,KSGS.374111099070401,37.81,11.524488,37.68448,-99.1192,USGS,Southern Kansas,52.145401096726786
2010,KSGS.374125100344101,212.69,64.827912,37.69024,-100.5795,USGS,Southern Kansas,63.536661201876875
2010,KSGS.374747100552101,217.55,66.30924,37.79492,-100.9225,USGS,Southern Kansas,85.71428571428571
2010,KSGS.375145100485701,160.0,48.768,37.86209,-100.8179,USGS,Southern Kansas,60.39911809599185
2010,KSGS.375454101075401,174.1933333,53.09412799,37.91572,-101.1306,USGS,Southern Kansas,70.83498219232291
2010,TWDB.0753701,249.95,76.18476,35.16,-102.4886,USGS,Western Texas,30.176946124710273
2010,TWDB.1005225,285.86,87.130128,34.97,-102.4381,USGS,Western Texas,78.93040872858839
2010,TWDB.1038101,305.65,93.16212,34.46,-102.3522,USGS,Western Texas,76.34688224320199
2010,TWDB.1039702,284.33,86.663784,34.38,-102.2336,USGS,Western Texas,71.83560404771326
2010,TWDB.1157901,244.01,74.374248,34.03,-101.9056,USGS,Western Texas,77.0139634801289
2010,TWDB.2409103,164.47,50.130456,33.8575,-102.9786,USGS,Western Texas,32.71524676352536
2010,TWDB.2409801,122.03,37.194744,33.76,-102.9564,USGS,Western Texas,73.08496805924585
2010,TWDB.2423701,115.71,35.268408,33.65222,-102.2278,USGS,Western Texas,53.304313415116745
2010,TWDB.2453902,151.85,46.28388,33.13833,-102.3808,USGS,Western Texas,84.99067216914466
2010,UNLCSD.423037099353801,34.59,10.543032,42.51028,-99.5943,USGS,Central Nebraska,57.22765560517836
2010,USGS.335258091152301,28.61,8.720328,33.88238,-91.2582,USGS,Eastern Arkansas,77.82802871841257
2010,USGS.340440091231201,39.66,12.088368,34.07647,-91.3878,USGS,Eastern Arkansas,79.89145796822883
2010,USGS.342649091251916,101.17,30.836616,34.46473,-91.4209,USGS,Eastern Arkansas,73.9612188365651
2010,USGS.345519091505401,98.905,30.146244,34.92182,-91.8482,USGS,Eastern Arkansas,2.6344055627791283
2010,USGS.350029090265801,25.16,7.668768,35.0071,-90.4491,USGS,Eastern Arkansas,83.58301769461247
2010,USGS.373644113411501,233.82,71.268336,37.6122,-113.6883,USGS,Western Utah,43.976482559782916
2010,USGS.381901113014102,85.05,25.92324,38.31691,-113.0288,USGS,Western Utah,76.6691164000226
2010,USGS.383921112175901,83.15,25.34412,38.65806,-112.1672,USGS,Western Utah,22.381140821979763
2010,USGS.390819111530701,24.68,7.522464,39.13857,-111.886,USGS,Western Utah,61.04923964045452
2010,USGS.392601112412201,25.43,7.751064,39.43356,-112.6902,USGS,Western Utah,21.93453558708802
2010,USGS.400932101404101,94.055,28.667964,40.15888,-101.6785,USGS,Central Nebraska,57.493357453784846
2010,USGS.402103099402900,112.34,34.241232,40.35123,-99.674,USGS,Central Nebraska,79.74447396687206
2010,USGS.402408099584800,96.41,29.385768,40.402,-99.9818,USGS,Central Nebraska,37.36785572954944
2010,USGS.403235101395501,109.0633333,33.24250399,40.54472,-101.6668,USGS,Central Nebraska,75.7589462377749
2010,USGS.403949098182201,116.18,35.411664,40.66362,-98.3064,USGS,Central Nebraska,78.68166657244615
2010,USGS.412603099492001,204.925,62.46114,41.43417,-99.8226,USGS,Central Nebraska,43.87472440499746
2010,USGS.415754112551301,186.67,56.897016,41.96492,-112.9211,USGS,Southern Idaho,62.095087342416186
2010,USGS.433218112191601,591.9475,180.425598,43.53824,-112.3219,USGS,Southern Idaho,84.36881677878908
2010,USGS.434102112180701,423.7766667,129.167128,43.68389,-112.3028,USGS,Southern Idaho,74.91661484538413
2010,USGS.434657112282201,273.045,83.224116,43.78211,-112.4735,USGS,Southern Idaho,36.64424218440839
2010,USSCS.352158090232301,33.83,10.311384,35.36662,-90.3907,USGS,Eastern Arkansas,80.99383797840466
2010,USSCS.355018090512401,76.0,23.1648,35.83535,-90.8582,USGS,Eastern Arkansas,91.45231499802136
2011,KSGS.371852100505801,257.2,78.39456,37.31502,-100.8505,USGS,Southern Kansas,76.87263270959353
2011,KSGS.372043101363101,236.4,72.05472,37.34495,-101.6104,USGS,Southern Kansas,58.640963310531966
2011,KSGS.372539100142504,99.13,30.214824,37.42949,-100.2434,USGS,Southern Kansas,85.84431002317825
2011,KSGS.373331098033301,19.29,5.879592,37.56096,-98.058,USGS,Southern Kansas,58.081293459211935
2011,KSGS.373607100565301,401.25,122.301,37.59874,-100.9497,USGS,Southern Kansas,45.35021764938663
2011,KSGS.374111099070401,38.55,11.75004,37.68448,-99.1192,USGS,Southern Kansas,50.63598846740912
2011,KSGS.374125100344101,222.47,67.808856,37.69024,-100.5795,USGS,Southern Kansas,58.188704844818815
2011,KSGS.374747100552101,224.2,68.33616,37.79492,-100.9225,USGS,Southern Kansas,81.45174967493922
2011,KSGS.375145100485701,167.85,51.16068,37.86209,-100.8179,USGS,Southern Kansas,59.924246706993046
2011,KSGS.375454101075401,177.93,54.233064,37.91572,-101.1306,USGS,Southern Kansas,73.66725083385155
2011,TWDB.0753701,250.26,76.279248,35.16,-102.4886,USGS,Western Texas,36.717734185086776
2011,TWDB.1005225,288.19,87.840312,34.97,-102.4381,USGS,Western Texas,65.37396121883657
2011,TWDB.1038101,310.52,94.646496,34.46,-102.3522,USGS,Western Texas,83.90525185143309
2011,TWDB.1039702,286.87,87.437976,34.38,-102.2336,USGS,Western Texas,74.84877607552717
2011,TWDB.1157901,246.18,75.035664,34.03,-101.9056,USGS,Western Texas,80.87512013115496
2011,TWDB.2409103,164.18,50.042064,33.8575,-102.9786,USGS,Western Texas,33.365368307988014
2011,TWDB.2409801,122.9,37.45992,33.76,-102.9564,USGS,Western Texas,73.02843575103172
2011,TWDB.2423701,115.49,35.201352,33.65222,-102.2278,USGS,Western Texas,62.095087342416186
2011,TWDB.2453902,152.0,46.3296,33.13833,-102.3808,USGS,Western Texas,88.41653004692182
2011,UNLCSD.423037099353801,30.72,9.363456,42.51028,-99.5943,USGS,Central Nebraska,69.24642433150545
2011,USGS.335258091152301,32.214,9.8188272,33.88238,-91.2582,USGS,Eastern Arkansas,81.830516139974
2011,USGS.340440091231201,40.4,12.31392,34.07647,-91.3878,USGS,Eastern Arkansas,77.51710102323479
2011,USGS.342649091251916,101.18,30.839664,34.46473,-91.4209,USGS,Eastern Arkansas,74.89400192209847
2011,USGS.345519091505401,100.6525,30.678882,34.92182,-91.8482,USGS,Eastern Arkansas,2.103001865566171
2011,USGS.350029090265801,26.15,7.97052,35.0071,-90.4491,USGS,Eastern Arkansas,76.72564870823676
2011,USGS.373644113411501,235.92,71.908416,37.6122,-113.6883,USGS,Western Utah,34.377296625021195
2011,USGS.381901113014102,86.72,26.432256,38.31691,-113.0288,USGS,Western Utah,77.5227542540562
2011,USGS.383921112175901,82.71,25.210008,38.65806,-112.1672,USGS,Western Utah,21.346599581660918
2011,USGS.390819111530701,24.44,7.449312,39.13857,-111.886,USGS,Western Utah,60.01469840013568
2011,USGS.392601112412201,24.49,7.464552,39.43356,-112.6902,USGS,Western Utah,24.020577760189948
2011,USGS.400932101404101,95.275,29.03982,40.15888,-101.6785,USGS,Central Nebraska,58.05302730510486
2011,USGS.402103099402900,112.285,34.224468,40.35123,-99.674,USGS,Central Nebraska,77.6471253321273
2011,USGS.402408099584800,96.385,29.378148,40.402,-99.9818,USGS,Central Nebraska,39.05251851433094
2011,USGS.403235101395501,106.5258824,32.46908896,40.54472,-101.6668,USGS,Central Nebraska,74.29475945502855
2011,USGS.403949098182201,116.2,35.41776,40.66362,-98.3064,USGS,Central Nebraska,77.46622194584205
2011,USGS.412603099492001,202.175,61.62294,41.43417,-99.8226,USGS,Central Nebraska,47.16490474306066
2011,USGS.415754112551301,188.46,57.442608,41.96492,-112.9211,USGS,Southern Idaho,79.04912657583809
2011,USGS.433218112191601,591.5075,180.291486,43.53824,-112.3219,USGS,Southern Idaho,84.19356662332524
2011,USGS.434102112180701,423.7628571,129.1629188,43.68389,-112.3028,USGS,Southern Idaho,75.31234100288314
2011,USGS.434657112282201,273.4275,83.340702,43.78211,-112.4735,USGS,Southern Idaho,35.83017694612471
2011,USSCS.352158090232301,34.3,10.45464,35.36662,-90.3907,USGS,Eastern Arkansas,79.73882073605066
2011,USSCS.355018090512401,76.8,23.40864,35.83535,-90.8582,USGS,Eastern Arkansas,92.29464639041211
2012,KSGS.371852100505801,263.27,80.244696,37.31502,-100.8505,USGS,Southern Kansas,66.3293572276556
2012,KSGS.372043101363101,237.36,72.347328,37.34495,-101.6104,USGS,Southern Kansas,57.71948668664142
2012,KSGS.372539100142504,110.94,33.814512,37.42949,-100.2434,USGS,Southern Kansas,83.20425122957771
2012,KSGS.373331098033301,21.65,6.59892,37.56096,-98.058,USGS,Southern Kansas,57.255921759285435
2012,KSGS.373607100565301,406.43,123.879864,37.59874,-100.9497,USGS,Southern Kansas,56.37401775114478
2012,KSGS.374111099070401,41.22,12.563856,37.68448,-99.1192,USGS,Southern Kansas,49.35270507094805
2012,KSGS.374125100344101,233.015,71.022972,37.69024,-100.5795,USGS,Southern Kansas,65.06868675448018
2012,KSGS.374747100552101,232.6,70.89648,37.79492,-100.9225,USGS,Southern Kansas,82.72372660975748
2012,KSGS.375145100485701,172.7,52.63896,37.86209,-100.8179,USGS,Southern Kansas,60.04296455424275
2012,KSGS.375454101075401,185.385,56.505348,37.91572,-101.1306,USGS,Southern Kansas,75.30668777206174
2012,TWDB.0753701,250.65,76.39812,35.16,-102.4886,USGS,Western Texas,39.68568036632936
2012,TWDB.1005225,288.42,87.910416,34.97,-102.4381,USGS,Western Texas,77.8789077958053
2012,TWDB.1038101,316.66,96.517968,34.46,-102.3522,USGS,Western Texas,72.52529820792583
2012,TWDB.1039702,295.53,90.077544,34.38,-102.2336,USGS,Western Texas,64.98388829215897
2012,TWDB.1157901,251.72,76.724256,34.03,-101.9056,USGS,Western Texas,80.84685397704789
2012,TWDB.2409103,164.29,50.075592,33.8575,-102.9786,USGS,Western Texas,31.98597998756289
2012,TWDB.2409801,124.61,37.981128,33.76,-102.9564,USGS,Western Texas,70.95935327039403
2012,TWDB.2423701,116.1,35.38728,33.65222,-102.2278,USGS,Western Texas,50.53423031262366
2012,TWDB.2453902,152.29,46.417992,33.13833,-102.3808,USGS,Western Texas,89.68850698174006
2012,UNLCSD.423037099353801,30.03,9.153144,42.51028,-99.5943,USGS,Central Nebraska,74.74136468992029
2012,USGS.335258091152301,34.035,10.373868,33.88238,-91.2582,USGS,Eastern Arkansas,80.03278873876421
2012,USGS.340440091231201,41.34,12.600432,34.07647,-91.3878,USGS,Eastern Arkansas,80.89773305444061
2012,USGS.342649091251916,101.2214286,30.85229144,34.46473,-91.4209,USGS,Eastern Arkansas,73.07931482842444
2012,USGS.345519091505401,101.6125,30.97149,34.92182,-91.8482,USGS,Eastern Arkansas,4.3190683475606315
2012,USGS.350029090265801,24.99,7.616952,35.0071,-90.4491,USGS,Eastern Arkansas,81.72310475436713
2012,USGS.373644113411501,234.7,71.53656,37.6122,-113.6883,USGS,Western Utah,9.678331166261518
2012,USGS.381901113014102,82.8,25.23744,38.31691,-113.0288,USGS,Western Utah,74.68483238170614
2012,USGS.383921112175901,78.77,24.009096,38.65806,-112.1672,USGS,Western Utah,25.54129685115043
2012,USGS.390819111530701,22.32,6.803136,39.13857,-111.886,USGS,Western Utah,63.74017751144779
2012,USGS.392601112412201,21.63,6.592824,39.43356,-112.6902,USGS,Western Utah,34.20769970037877
2012,USGS.400932101404101,95.395,29.076396,40.15888,-101.6785,USGS,Central Nebraska,59.969472553564366
2012,USGS.402103099402900,110.95,33.81756,40.35123,-99.674,USGS,Central Nebraska,79.63140935044379
2012,USGS.402408099584800,96.26,29.340048,40.402,-99.9818,USGS,Central Nebraska,46.83136412459721
2012,USGS.403235101395501,106.2584615,32.38757907,40.54472,-101.6668,USGS,Central Nebraska,79.51269150319408
2012,USGS.403949098182201,115.9,35.32632,40.66362,-98.3064,USGS,Central Nebraska,79.9536435072644
2012,USGS.412603099492001,201.925,61.54674,41.43417,-99.8226,USGS,Central Nebraska,48.23336536830799
2012,USGS.415754112551301,188.67,57.506616,41.96492,-112.9211,USGS,Southern Idaho,70.45056249646673
2012,USGS.433218112191601,591.4875,180.28539,43.53824,-112.3219,USGS,Southern Idaho,83.38515461586297
2012,USGS.434102112180701,423.9057143,129.2064617,43.68389,-112.3028,USGS,Southern Idaho,74.33433207077846
2012,USGS.434657112282201,273.6275,83.401662,43.78211,-112.4735,USGS,Southern Idaho,35.71711232969642
2012,USSCS.352158090232301,33.2,10.11936,35.36662,-90.3907,USGS,Eastern Arkansas,81.41217705918933
2012,USSCS.355018090512401,79.5,24.2316,35.83535,-90.8582,USGS,Eastern Arkansas,92.27203346712646
2013,KSGS.371852100505801,266.14,81.119472,37.31502,-100.8505,USGS,Southern Kansas,68.23449601447227
2013,KSGS.372043101363101,238.36,72.652128,37.34495,-101.6104,USGS,Southern Kansas,44.25349087003222
2013,KSGS.372539100142504,115.61,35.237928,37.42949,-100.2434,USGS,Southern Kansas,82.32800045225846
2013,KSGS.373331098033301,22.8,6.94944,37.56096,-98.058,USGS,Southern Kansas,59.19497993103059
2013,KSGS.373607100565301,408.64,124.553472,37.59874,-100.9497,USGS,Southern Kansas,57.50466391542767
2013,KSGS.374111099070401,42.61,12.987528,37.68448,-99.1192,USGS,Southern Kansas,50.3137543105885
2013,KSGS.374125100344101,238.025,72.55002,37.69024,-100.5795,USGS,Southern Kansas,60.0260048617785
2013,KSGS.374747100552101,239.5,72.9996,37.79492,-100.9225,USGS,Southern Kansas,83.30035615354174
2013,KSGS.375145100485701,175.0,53.34,37.86209,-100.8179,USGS,Southern Kansas,59.986432246028606
2013,KSGS.375454101075401,191.3866667,58.33465601,37.91572,-101.1306,USGS,Southern Kansas,74.69613884334898
2013,TWDB.0753701,251.18,76.559664,35.16,-102.4886,USGS,Western Texas,41.359036689468034
2013,TWDB.1005225,293.05,89.32164,34.97,-102.4381,USGS,Western Texas,69.69302956639719
2013,TWDB.1038101,322.6,98.32848,34.46,-102.3522,USGS,Western Texas,57.51031714624908
2013,TWDB.1039702,302.52,92.208096,34.38,-102.2336,USGS,Western Texas,63.55362089434111
2013,TWDB.1157901,256.18,78.083664,34.03,-101.9056,USGS,Western Texas,79.24133642376619
2013,TWDB.2409103,164.64,50.182272,33.8575,-102.9786,USGS,Western Texas,48.12595398270111
2013,TWDB.2409801,127.27,38.791896,33.76,-102.9564,USGS,Western Texas,80.93730567019051
2013,TWDB.2423701,116.18,35.411664,33.65222,-102.2278,USGS,Western Texas,57.04675221889309
2013,TWDB.2453902,152.58,46.506384,33.13833,-102.3808,USGS,Western Texas,87.01452880321104
2013,UNLCSD.423037099353801,36.39,11.091672,42.51028,-99.5943,USGS,Central Nebraska,69.08813386850585
2013,USGS.335258091152301,34.722,10.5832656,33.88238,-91.2582,USGS,Eastern Arkansas,80.13454689354967
2013,USGS.340440091231201,41.19,12.554712,34.07647,-91.3878,USGS,Eastern Arkansas,80.17977274012098
2013,USGS.342649091251916,101.4175,30.912054,34.46473,-91.4209,USGS,Eastern Arkansas,72.15218497371248
2013,USGS.345519091505401,102.862,31.3523376,34.92182,-91.8482,USGS,Eastern Arkansas,2.069082480637684
2013,USGS.350029090265801,26.7,8.13816,35.0071,-90.4491,USGS,Eastern Arkansas,80.88077336197637
